hand_index,handedness,lm_index,x,y,z
0,Left,0,0.495291,0.824079,0.000000
0,Left,1,0.451506,0.838319,-0.024452
0,Left,2,0.408788,0.795376,-0.037628
0,Left,3,0.409983,0.748117,-0.046248
0,Left,4,0.436053,0.704696,-0.057082
0,Left,5,0.392318,0.640755,-0.029456
0,Left,6,0.353197,0.573657,-0.047319
0,Left,7,0.328416,0.527063,-0.061194
0,Left,8,0.310017,0.480855,-0.072315
0,Left,9,0.427041,0.602004,-0.033269
0,Left,10,0.391999,0.494916,-0.049212
0,Left,11,0.368856,0.428607,-0.061904
0,Left,12,0.353638,0.366195,-0.068852
0,Left,13,0.466018,0.602363,-0.039025
0,Left,14,0.451703,0.508564,-0.067606
0,Left,15,0.436472,0.434425,-0.089421
0,Left,16,0.429984,0.363669,-0.102864
0,Left,17,0.508004,0.632488,-0.044805
0,Left,18,0.478830,0.658998,-0.078362
0,Left,19,0.462120,0.725329,-0.086470
0,Left,20,0.458518,0.780122,-0.088402
