hand_index,handedness,lm_index,x,y,z
0,Left,0,0.689440,0.832494,-0.000000
0,Left,1,0.656354,0.797087,-0.027782
0,Left,2,0.652930,0.728167,-0.035882
0,Left,3,0.688867,0.694821,-0.037429
0,Left,4,0.725799,0.674411,-0.040252
0,Left,5,0.654896,0.605188,-0.033192
0,Left,6,0.639410,0.510118,-0.042684
0,Left,7,0.631245,0.455666,-0.050218
0,Left,8,0.627729,0.401190,-0.057512
0,Left,9,0.688223,0.599921,-0.031990
0,Left,10,0.685916,0.484151,-0.038134
0,Left,11,0.684339,0.418079,-0.045817
0,Left,12,0.687151,0.357067,-0.052965
0,Left,13,0.716610,0.624196,-0.032987
0,Left,14,0.731749,0.533272,-0.054114
0,Left,15,0.739984,0.463727,-0.076385
0,Left,16,0.751944,0.392178,-0.092751
0,Left,17,0.740607,0.675802,-0.034370
0,Left,18,0.742860,0.654100,-0.058164
0,Left,19,0.730037,0.696632,-0.065589
0,Left,20,0.720134,0.742350,-0.070332
