hand_index,handedness,lm_index,x,y,z
0,Left,0,0.690563,0.836392,-0.000000
0,Left,1,0.653006,0.803295,-0.033978
0,Left,2,0.645979,0.735667,-0.047572
0,Left,3,0.685335,0.706030,-0.054344
0,Left,4,0.727006,0.683136,-0.062968
0,Left,5,0.650504,0.582160,-0.042194
0,Left,6,0.635190,0.472535,-0.056096
0,Left,7,0.627363,0.406031,-0.066096
0,Left,8,0.624873,0.342699,-0.075622
0,Left,9,0.692581,0.572075,-0.041076
0,Left,10,0.696912,0.441815,-0.052277
0,Left,11,0.700148,0.366248,-0.062579
0,Left,12,0.706613,0.297623,-0.070949
0,Left,13,0.727173,0.601388,-0.042319
0,Left,14,0.757278,0.506182,-0.069095
0,Left,15,0.775688,0.434428,-0.093801
0,Left,16,0.796501,0.362653,-0.111725
0,Left,17,0.754238,0.665121,-0.044102
0,Left,18,0.753284,0.656946,-0.076228
0,Left,19,0.736449,0.704480,-0.086352
0,Left,20,0.725678,0.753396,-0.091884
