hand_index,handedness,lm_index,x,y,z
0,Left,0,0.711313,0.847879,-0.000000
0,Left,1,0.675983,0.816971,-0.038967
0,Left,2,0.673466,0.754520,-0.055450
0,Left,3,0.714456,0.726675,-0.063307
0,Left,4,0.757489,0.705898,-0.072982
0,Left,5,0.678029,0.595089,-0.055360
0,Left,6,0.662962,0.483191,-0.071897
0,Left,7,0.655435,0.415685,-0.082942
0,Left,8,0.653465,0.350567,-0.092731
0,Left,9,0.721116,0.591358,-0.052066
0,Left,10,0.727254,0.456265,-0.065781
0,Left,11,0.730339,0.381948,-0.076494
0,Left,12,0.738756,0.310698,-0.085148
0,Left,13,0.756304,0.624497,-0.050801
0,Left,14,0.786727,0.528039,-0.080636
0,Left,15,0.805614,0.453328,-0.106765
0,Left,16,0.827186,0.374868,-0.125365
0,Left,17,0.781539,0.688433,-0.050030
0,Left,18,0.785367,0.682173,-0.083437
0,Left,19,0.769357,0.730790,-0.093701
0,Left,20,0.757824,0.778993,-0.099410
