hand_index,handedness,lm_index,x,y,z
0,Left,0,0.613508,0.807958,-0.000000
0,Left,1,0.581746,0.774357,-0.024315
0,Left,2,0.571340,0.712879,-0.035862
0,Left,3,0.597399,0.683465,-0.043785
0,Left,4,0.628611,0.660801,-0.053726
0,Left,5,0.572455,0.588152,-0.031306
0,Left,6,0.550456,0.496669,-0.045002
0,Left,7,0.539146,0.438986,-0.055235
0,Left,8,0.533290,0.387291,-0.064121
0,Left,9,0.608993,0.581295,-0.032594
0,Left,10,0.605712,0.460860,-0.043412
0,Left,11,0.600624,0.398311,-0.051577
0,Left,12,0.599949,0.343017,-0.057610
0,Left,13,0.641889,0.608806,-0.035378
0,Left,14,0.657331,0.521585,-0.056264
0,Left,15,0.661861,0.464182,-0.071792
0,Left,16,0.670327,0.408737,-0.083348
0,Left,17,0.668676,0.663225,-0.038830
0,Left,18,0.659615,0.663888,-0.063758
0,Left,19,0.643930,0.699887,-0.069869
0,Left,20,0.637560,0.734021,-0.072871
