hand_index,handedness,lm_index,x,y,z
0,Left,0,0.472714,0.857059,-0.000000
0,Left,1,0.429994,0.788605,-0.014825
0,Left,2,0.415501,0.679754,-0.017790
0,Left,3,0.438585,0.605083,-0.022009
0,Left,4,0.471732,0.591821,-0.025429
0,Left,5,0.435297,0.581293,0.003754
0,Left,6,0.422012,0.484626,-0.006631
0,Left,7,0.415666,0.419234,-0.018202
0,Left,8,0.412928,0.360394,-0.029338
0,Left,9,0.463205,0.573322,-0.000459
0,Left,10,0.447709,0.467060,-0.010899
0,Left,11,0.438382,0.395300,-0.021974
0,Left,12,0.431268,0.332449,-0.031437
0,Left,13,0.489882,0.586541,-0.008505
0,Left,14,0.482274,0.483307,-0.021620
0,Left,15,0.473899,0.415583,-0.031734
0,Left,16,0.466984,0.354660,-0.039148
0,Left,17,0.517644,0.618949,-0.018944
0,Left,18,0.512927,0.530803,-0.032210
0,Left,19,0.507462,0.472452,-0.039228
0,Left,20,0.502285,0.420960,-0.044425
