hand_index,handedness,lm_index,x,y,z
0,Left,0,0.304263,0.705399,0.000000
0,Left,1,0.265519,0.695798,-0.018494
0,Left,2,0.232207,0.641897,-0.031229
0,Left,3,0.216964,0.589919,-0.042656
0,Left,4,0.226612,0.555986,-0.054460
0,Left,5,0.235547,0.544536,-0.027369
0,Left,6,0.224063,0.460087,-0.046760
0,Left,7,0.218550,0.406902,-0.060156
0,Left,8,0.216751,0.361121,-0.069768
0,Left,9,0.256035,0.536387,-0.030319
0,Left,10,0.242567,0.442733,-0.048597
0,Left,11,0.236839,0.380761,-0.061084
0,Left,12,0.233218,0.325261,-0.069323
0,Left,13,0.278389,0.546437,-0.035310
0,Left,14,0.267399,0.455441,-0.053004
0,Left,15,0.264138,0.398168,-0.064155
0,Left,16,0.261798,0.347053,-0.070807
0,Left,17,0.301780,0.570372,-0.041603
0,Left,18,0.292458,0.499139,-0.058912
0,Left,19,0.286684,0.451067,-0.068031
0,Left,20,0.282184,0.405669,-0.073350
