hand_index,handedness,lm_index,x,y,z
0,Right,0,0.322897,0.740417,0.000000
0,Right,1,0.337002,0.714364,-0.011858
0,Right,2,0.341226,0.674640,-0.016084
0,Right,3,0.328905,0.650017,-0.019349
0,Right,4,0.312680,0.645485,-0.022712
0,Right,5,0.322292,0.623855,-0.008586
0,Right,6,0.314902,0.581564,-0.015507
0,Right,7,0.309248,0.556213,-0.022084
0,Right,8,0.304005,0.532731,-0.027282
0,Right,9,0.309376,0.623831,-0.008653
0,Right,10,0.302340,0.574475,-0.014668
0,Right,11,0.297359,0.542794,-0.021250
0,Right,12,0.293419,0.515436,-0.026500
0,Right,13,0.298826,0.633749,-0.010234
0,Right,14,0.293328,0.587027,-0.016252
0,Right,15,0.290404,0.557334,-0.022252
0,Right,16,0.287622,0.531815,-0.026655
0,Right,17,0.289190,0.652419,-0.013090
0,Right,18,0.285389,0.616394,-0.018488
0,Right,19,0.283073,0.593297,-0.021828
0,Right,20,0.280503,0.572088,-0.024527
