hand_index,handedness,lm_index,x,y,z
0,Left,0,0.802329,0.493849,0.000000
0,Left,1,0.782091,0.461118,-0.011118
0,Left,2,0.771646,0.412582,-0.016677
0,Left,3,0.773515,0.370481,-0.021923
0,Left,4,0.785855,0.349780,-0.026233
0,Left,5,0.787772,0.357338,-0.003025
0,Left,6,0.788884,0.304511,-0.011275
0,Left,7,0.790614,0.273288,-0.018949
0,Left,8,0.793666,0.246295,-0.024844
0,Left,9,0.801147,0.356748,-0.003258
0,Left,10,0.802195,0.300359,-0.010256
0,Left,11,0.803298,0.264886,-0.016795
0,Left,12,0.805157,0.233304,-0.021466
0,Left,13,0.813947,0.366412,-0.005595
0,Left,14,0.815256,0.313191,-0.012077
0,Left,15,0.815553,0.279770,-0.016603
0,Left,16,0.815798,0.251204,-0.019500
0,Left,17,0.827531,0.385344,-0.009390
0,Left,18,0.829485,0.342944,-0.014994
0,Left,19,0.828361,0.315042,-0.017675
0,Left,20,0.827239,0.290179,-0.019200
