hand_index,handedness,lm_index,x,y,z
0,Left,0,0.598957,0.811140,-0.000000
0,Left,1,0.564156,0.778192,-0.014752
0,Left,2,0.531331,0.716718,-0.024346
0,Left,3,0.519037,0.660644,-0.035426
0,Left,4,0.530948,0.615674,-0.045480
0,Left,5,0.545521,0.627097,-0.003042
0,Left,6,0.528038,0.562357,-0.022686
0,Left,7,0.513617,0.525894,-0.035235
0,Left,8,0.502860,0.495901,-0.042620
0,Left,9,0.572539,0.622230,-0.005379
0,Left,10,0.550490,0.597123,-0.034230
0,Left,11,0.549817,0.667198,-0.043649
0,Left,12,0.554780,0.715851,-0.042542
0,Left,13,0.600580,0.625643,-0.010997
0,Left,14,0.576718,0.614227,-0.038540
0,Left,15,0.574099,0.682204,-0.036150
0,Left,16,0.578559,0.723500,-0.026305
0,Left,17,0.628750,0.637115,-0.018064
0,Left,18,0.606166,0.611548,-0.034911
0,Left,19,0.597573,0.662748,-0.030594
0,Left,20,0.598299,0.697558,-0.022350
