hand_index,handedness,lm_index,x,y,z
0,Left,0,0.528402,0.886381,-0.000001
0,Left,1,0.482352,0.820701,-0.010475
0,Left,2,0.449954,0.738227,-0.020427
0,Left,3,0.431022,0.670113,-0.033851
0,Left,4,0.434000,0.605971,-0.044816
0,Left,5,0.485509,0.616030,0.003210
0,Left,6,0.467248,0.518132,-0.026246
0,Left,7,0.441290,0.478087,-0.044538
0,Left,8,0.417650,0.452078,-0.053531
0,Left,9,0.509829,0.617761,-0.003597
0,Left,10,0.455963,0.587470,-0.037206
0,Left,11,0.444661,0.677962,-0.044242
0,Left,12,0.457332,0.721696,-0.040951
0,Left,13,0.535028,0.634156,-0.015341
0,Left,14,0.476673,0.627169,-0.046047
0,Left,15,0.472102,0.713492,-0.037640
0,Left,16,0.490565,0.743540,-0.023985
0,Left,17,0.558649,0.663531,-0.028900
0,Left,18,0.508235,0.644202,-0.043718
0,Left,19,0.497924,0.706097,-0.033643
0,Left,20,0.511006,0.734006,-0.021476
