hand_index,handedness,lm_index,x,y,z
0,Left,0,0.655324,0.811025,-0.000000
0,Left,1,0.618198,0.777454,-0.014620
0,Left,2,0.585735,0.712686,-0.025042
0,Left,3,0.575531,0.657422,-0.037158
0,Left,4,0.589249,0.613625,-0.048272
0,Left,5,0.599745,0.615862,-0.005852
0,Left,6,0.585578,0.553597,-0.024729
0,Left,7,0.572250,0.519211,-0.036406
0,Left,8,0.562039,0.491844,-0.043492
0,Left,9,0.631655,0.609326,-0.009002
0,Left,10,0.609048,0.594481,-0.036214
0,Left,11,0.608787,0.668396,-0.044640
0,Left,12,0.614118,0.717853,-0.043867
0,Left,13,0.663273,0.615360,-0.015188
0,Left,14,0.641212,0.613889,-0.040994
0,Left,15,0.638308,0.682747,-0.037864
0,Left,16,0.642772,0.722653,-0.028864
0,Left,17,0.693770,0.631466,-0.022858
0,Left,18,0.674210,0.613134,-0.038198
0,Left,19,0.665390,0.665753,-0.033074
0,Left,20,0.666461,0.699524,-0.025077
