hand_index,handedness,lm_index,x,y,z
0,Left,0,0.620965,0.880555,-0.000000
0,Left,1,0.582617,0.859293,-0.019237
0,Left,2,0.541144,0.805133,-0.034398
0,Left,3,0.523730,0.757654,-0.049163
0,Left,4,0.537880,0.715754,-0.061759
0,Left,5,0.560186,0.676978,-0.021710
0,Left,6,0.537849,0.618714,-0.046745
0,Left,7,0.515280,0.591546,-0.064032
0,Left,8,0.496552,0.573617,-0.074683
0,Left,9,0.592458,0.663661,-0.021568
0,Left,10,0.558325,0.698839,-0.045344
0,Left,11,0.560799,0.774882,-0.052058
0,Left,12,0.570550,0.811250,-0.053293
0,Left,13,0.623421,0.673439,-0.024402
0,Left,14,0.588254,0.721484,-0.043818
0,Left,15,0.591207,0.786202,-0.037610
0,Left,16,0.602747,0.808218,-0.030436
0,Left,17,0.653370,0.693987,-0.029841
0,Left,18,0.623046,0.721098,-0.042413
0,Left,19,0.618450,0.770905,-0.036414
0,Left,20,0.625823,0.788075,-0.028891
