hand_index,handedness,lm_index,x,y,z
0,Left,0,0.552772,0.718413,-0.000001
0,Left,1,0.504083,0.699103,-0.014882
0,Left,2,0.459704,0.617577,-0.020628
0,Left,3,0.455984,0.536865,-0.027465
0,Left,4,0.468263,0.477268,-0.031571
0,Left,5,0.451164,0.520616,-0.005704
0,Left,6,0.407677,0.505959,-0.032135
0,Left,7,0.420639,0.570826,-0.047697
0,Left,8,0.439650,0.622366,-0.054138
0,Left,9,0.477907,0.484530,-0.007951
0,Left,10,0.428614,0.467911,-0.035300
0,Left,11,0.440598,0.541827,-0.043112
0,Left,12,0.455450,0.601218,-0.041448
0,Left,13,0.510640,0.468755,-0.014207
0,Left,14,0.474844,0.505688,-0.042810
0,Left,15,0.488675,0.593518,-0.043368
0,Left,16,0.502896,0.650671,-0.035827
0,Left,17,0.545946,0.472243,-0.022526
0,Left,18,0.515752,0.518454,-0.042144
0,Left,19,0.519953,0.582439,-0.043655
0,Left,20,0.529811,0.620491,-0.039531
