hand_index,handedness,lm_index,x,y,z
0,Left,0,0.647741,0.763890,-0.000001
0,Left,1,0.606149,0.726265,-0.024080
0,Left,2,0.584513,0.632021,-0.033725
0,Left,3,0.601301,0.558056,-0.041611
0,Left,4,0.632007,0.516321,-0.045944
0,Left,5,0.598411,0.535816,-0.015807
0,Left,6,0.568506,0.504249,-0.041948
0,Left,7,0.570583,0.575894,-0.057093
0,Left,8,0.579330,0.632581,-0.063862
0,Left,9,0.629920,0.524351,-0.012745
0,Left,10,0.592284,0.500354,-0.039403
0,Left,11,0.593813,0.580977,-0.046411
0,Left,12,0.599974,0.639293,-0.045774
0,Left,13,0.661645,0.531032,-0.014060
0,Left,14,0.626275,0.547849,-0.043357
0,Left,15,0.623608,0.632318,-0.043686
0,Left,16,0.626549,0.688792,-0.036755
0,Left,17,0.691913,0.553602,-0.018074
0,Left,18,0.659652,0.577472,-0.039278
0,Left,19,0.648929,0.638264,-0.041595
0,Left,20,0.648005,0.679805,-0.038238
