hand_index,handedness,lm_index,x,y,z
0,Left,0,0.608381,0.713487,-0.000000
0,Left,1,0.574357,0.652645,-0.016700
0,Left,2,0.557347,0.556246,-0.023770
0,Left,3,0.570745,0.484658,-0.031177
0,Left,4,0.596386,0.441254,-0.035333
0,Left,5,0.569762,0.465113,-0.004859
0,Left,6,0.537377,0.425243,-0.029352
0,Left,7,0.536230,0.488196,-0.044177
0,Left,8,0.543114,0.540043,-0.050494
0,Left,9,0.600519,0.457676,-0.006153
0,Left,10,0.563122,0.418025,-0.031290
0,Left,11,0.557093,0.486887,-0.038884
0,Left,12,0.557380,0.541052,-0.037839
0,Left,13,0.631707,0.470113,-0.011532
0,Left,14,0.597755,0.476539,-0.038337
0,Left,15,0.587790,0.554747,-0.037579
0,Left,16,0.584648,0.607679,-0.029346
0,Left,17,0.660980,0.499550,-0.019056
0,Left,18,0.631299,0.511807,-0.036429
0,Left,19,0.616893,0.566228,-0.035070
0,Left,20,0.611699,0.603830,-0.028708
