hand_index,handedness,lm_index,x,y,z
0,Left,0,0.716945,0.675599,-0.000000
0,Left,1,0.653772,0.726327,-0.009036
0,Left,2,0.608819,0.747383,-0.024522
0,Left,3,0.582523,0.784808,-0.042893
0,Left,4,0.561452,0.821557,-0.063100
0,Left,5,0.580581,0.606606,-0.023376
0,Left,6,0.524481,0.640581,-0.050447
0,Left,7,0.495483,0.681896,-0.071411
0,Left,8,0.475017,0.720084,-0.084281
0,Left,9,0.601370,0.595437,-0.032867
0,Left,10,0.552257,0.690020,-0.061272
0,Left,11,0.553838,0.775668,-0.073375
0,Left,12,0.566360,0.820200,-0.079047
0,Left,13,0.628507,0.607463,-0.044149
0,Left,14,0.583804,0.696717,-0.070127
0,Left,15,0.585391,0.771305,-0.071697
0,Left,16,0.595743,0.811637,-0.068589
0,Left,17,0.658146,0.634381,-0.056453
0,Left,18,0.625588,0.688343,-0.074721
0,Left,19,0.613705,0.739445,-0.074050
0,Left,20,0.611291,0.776089,-0.070260
