hand_index,handedness,lm_index,x,y,z
0,Left,0,0.622210,0.594297,-0.000000
0,Left,1,0.583574,0.635078,-0.009542
0,Left,2,0.537338,0.655557,-0.019500
0,Left,3,0.506107,0.681786,-0.031468
0,Left,4,0.479905,0.700052,-0.042907
0,Left,5,0.498381,0.540290,-0.010278
0,Left,6,0.447258,0.547855,-0.031596
0,Left,7,0.416477,0.564093,-0.047657
0,Left,8,0.391436,0.580360,-0.057982
0,Left,9,0.510051,0.510528,-0.017114
0,Left,10,0.464384,0.573445,-0.044747
0,Left,11,0.468803,0.646615,-0.055638
0,Left,12,0.482030,0.690251,-0.057862
0,Left,13,0.529075,0.498043,-0.026397
0,Left,14,0.487840,0.564305,-0.051958
0,Left,15,0.492931,0.636145,-0.052660
0,Left,16,0.506025,0.676742,-0.046444
0,Left,17,0.552000,0.499373,-0.037003
0,Left,18,0.520746,0.531375,-0.054867
0,Left,19,0.506012,0.574018,-0.055917
0,Left,20,0.499529,0.606087,-0.051996
