hand_index,handedness,lm_index,x,y,z
0,Left,0,0.624791,0.659703,-0.000000
0,Left,1,0.571755,0.707499,-0.003600
0,Left,2,0.524270,0.718985,-0.012141
0,Left,3,0.493772,0.745596,-0.025290
0,Left,4,0.467100,0.759358,-0.038343
0,Left,5,0.487805,0.591654,0.001432
0,Left,6,0.436607,0.598146,-0.021068
0,Left,7,0.405521,0.625667,-0.039261
0,Left,8,0.382225,0.653301,-0.050322
0,Left,9,0.498822,0.570934,-0.009842
0,Left,10,0.447013,0.634798,-0.036525
0,Left,11,0.451490,0.709852,-0.048941
0,Left,12,0.468467,0.748776,-0.052837
0,Left,13,0.516904,0.564602,-0.024247
0,Left,14,0.469505,0.620079,-0.048994
0,Left,15,0.468371,0.694468,-0.052332
0,Left,16,0.480699,0.737091,-0.048730
0,Left,17,0.538977,0.571778,-0.039720
0,Left,18,0.501655,0.604595,-0.055809
0,Left,19,0.488570,0.657900,-0.056970
0,Left,20,0.488560,0.698330,-0.053972
