hand_index,handedness,lm_index,x,y,z
0,Left,0,0.674402,0.546954,-0.000000
0,Left,1,0.628096,0.571022,-0.008187
0,Left,2,0.587564,0.581221,-0.021440
0,Left,3,0.560784,0.600444,-0.038718
0,Left,4,0.534804,0.611407,-0.056129
0,Left,5,0.553720,0.469547,-0.009744
0,Left,6,0.504340,0.463535,-0.036454
0,Left,7,0.478526,0.490203,-0.056057
0,Left,8,0.458166,0.517551,-0.066403
0,Left,9,0.570089,0.448796,-0.018510
0,Left,10,0.524219,0.492590,-0.048704
0,Left,11,0.529021,0.567368,-0.060804
0,Left,12,0.542783,0.612053,-0.063794
0,Left,13,0.593172,0.439616,-0.030246
0,Left,14,0.549100,0.475392,-0.058027
0,Left,15,0.549764,0.550525,-0.059119
0,Left,16,0.559120,0.598971,-0.053112
0,Left,17,0.619779,0.438401,-0.042981
0,Left,18,0.586817,0.450045,-0.059522
0,Left,19,0.574362,0.499494,-0.057641
0,Left,20,0.570885,0.541813,-0.052277
