hand_index,handedness,lm_index,x,y,z
0,Left,0,0.599831,0.635894,-0.000000
0,Left,1,0.554742,0.677507,0.002676
0,Left,2,0.508615,0.688855,-0.001735
0,Left,3,0.477899,0.711738,-0.012063
0,Left,4,0.451394,0.726138,-0.022369
0,Left,5,0.472294,0.582529,0.011367
0,Left,6,0.421236,0.580031,-0.006149
0,Left,7,0.389975,0.601183,-0.020905
0,Left,8,0.365092,0.623737,-0.030496
0,Left,9,0.480914,0.564353,-0.002399
0,Left,10,0.428197,0.611809,-0.025884
0,Left,11,0.431033,0.678248,-0.037563
0,Left,12,0.446490,0.717263,-0.041401
0,Left,13,0.494295,0.554017,-0.018859
0,Left,14,0.445925,0.591400,-0.040735
0,Left,15,0.444695,0.660782,-0.044067
0,Left,16,0.456710,0.703594,-0.041214
0,Left,17,0.511998,0.550905,-0.035876
0,Left,18,0.472007,0.569956,-0.049740
0,Left,19,0.459740,0.620601,-0.050193
0,Left,20,0.460966,0.661170,-0.047516
