hand_index,handedness,lm_index,x,y,z
0,Left,0,0.461763,0.695303,-0.000000
0,Left,1,0.431205,0.649830,-0.017430
0,Left,2,0.409332,0.574022,-0.027737
0,Left,3,0.407667,0.510419,-0.039601
0,Left,4,0.424923,0.467724,-0.050621
0,Left,5,0.432487,0.480045,-0.007345
0,Left,6,0.428876,0.388787,-0.022969
0,Left,7,0.427765,0.333890,-0.032927
0,Left,8,0.432303,0.288762,-0.039968
0,Left,9,0.457778,0.477954,-0.010189
0,Left,10,0.449602,0.373028,-0.027388
0,Left,11,0.437851,0.317454,-0.036303
0,Left,12,0.432211,0.276102,-0.039785
0,Left,13,0.484224,0.494448,-0.015976
0,Left,14,0.466065,0.422041,-0.042049
0,Left,15,0.445896,0.479087,-0.044016
0,Left,16,0.438379,0.529785,-0.038150
0,Left,17,0.509750,0.528685,-0.023343
0,Left,18,0.483606,0.491266,-0.046076
0,Left,19,0.465284,0.535818,-0.047020
0,Left,20,0.459960,0.579743,-0.042239
