hand_index,handedness,lm_index,x,y,z
0,Left,0,0.583454,0.800196,-0.000000
0,Left,1,0.551312,0.736734,-0.025293
0,Left,2,0.528223,0.646775,-0.036697
0,Left,3,0.535278,0.568005,-0.048336
0,Left,4,0.561112,0.511786,-0.058389
0,Left,5,0.543343,0.533091,-0.005145
0,Left,6,0.542985,0.427396,-0.019864
0,Left,7,0.543592,0.365593,-0.030841
0,Left,8,0.551777,0.311748,-0.039552
0,Left,9,0.576436,0.539655,-0.005279
0,Left,10,0.566552,0.420790,-0.020646
0,Left,11,0.556318,0.354723,-0.030444
0,Left,12,0.552321,0.298690,-0.036357
0,Left,13,0.607786,0.570054,-0.009881
0,Left,14,0.607461,0.487824,-0.041529
0,Left,15,0.591207,0.559197,-0.046432
0,Left,16,0.582823,0.618837,-0.041883
0,Left,17,0.638171,0.615869,-0.016317
0,Left,18,0.629660,0.563420,-0.047127
0,Left,19,0.610074,0.612590,-0.051068
0,Left,20,0.600007,0.661353,-0.047710
