hand_index,handedness,lm_index,x,y,z
0,Left,0,0.561787,0.843032,-0.000000
0,Left,1,0.518637,0.785705,-0.025794
0,Left,2,0.491119,0.693145,-0.041114
0,Left,3,0.490914,0.610467,-0.057799
0,Left,4,0.515661,0.546438,-0.073177
0,Left,5,0.509396,0.559703,-0.014318
0,Left,6,0.501825,0.441875,-0.037081
0,Left,7,0.496923,0.368630,-0.052392
0,Left,8,0.501154,0.305710,-0.063760
0,Left,9,0.545473,0.557154,-0.017200
0,Left,10,0.523724,0.426959,-0.041773
0,Left,11,0.506038,0.354235,-0.055916
0,Left,12,0.497767,0.294220,-0.063360
0,Left,13,0.582105,0.580290,-0.023839
0,Left,14,0.558810,0.499025,-0.060938
0,Left,15,0.537868,0.592118,-0.061754
0,Left,16,0.530833,0.663320,-0.053114
0,Left,17,0.617783,0.625947,-0.032820
0,Left,18,0.584549,0.591452,-0.066511
0,Left,19,0.560287,0.662244,-0.067005
0,Left,20,0.551193,0.722084,-0.059802
