hand_index,handedness,lm_index,x,y,z
0,Left,0,0.561797,0.772331,0.000000
0,Left,1,0.521298,0.726696,-0.021120
0,Left,2,0.490403,0.638078,-0.032223
0,Left,3,0.488246,0.554170,-0.045594
0,Left,4,0.512250,0.494491,-0.057843
0,Left,5,0.501258,0.517974,-0.000595
0,Left,6,0.495056,0.409557,-0.017165
0,Left,7,0.490149,0.343534,-0.028162
0,Left,8,0.492975,0.287055,-0.036827
0,Left,9,0.534930,0.510489,-0.004210
0,Left,10,0.513329,0.389268,-0.021716
0,Left,11,0.494718,0.321230,-0.031368
0,Left,12,0.483312,0.263204,-0.035781
0,Left,13,0.569667,0.529831,-0.012231
0,Left,14,0.548004,0.444318,-0.044242
0,Left,15,0.532213,0.533955,-0.045606
0,Left,16,0.529135,0.599618,-0.037520
0,Left,17,0.602930,0.570079,-0.022210
0,Left,18,0.574964,0.525805,-0.053685
0,Left,19,0.557916,0.588655,-0.056642
0,Left,20,0.555365,0.639825,-0.051569
