hand_index,handedness,lm_index,x,y,z
0,Left,0,0.664283,0.804520,-0.000000
0,Left,1,0.623494,0.742128,-0.026432
0,Left,2,0.601122,0.654808,-0.037419
0,Left,3,0.615047,0.577727,-0.048525
0,Left,4,0.643647,0.514619,-0.057039
0,Left,5,0.604314,0.534286,-0.006822
0,Left,6,0.609358,0.424434,-0.022857
0,Left,7,0.612535,0.359531,-0.034810
0,Left,8,0.621838,0.299620,-0.044738
0,Left,9,0.639822,0.533663,-0.008043
0,Left,10,0.621235,0.407205,-0.025460
0,Left,11,0.608329,0.341316,-0.035607
0,Left,12,0.603962,0.286758,-0.042202
0,Left,13,0.675301,0.558554,-0.013941
0,Left,14,0.681708,0.468554,-0.048376
0,Left,15,0.670130,0.554616,-0.049791
0,Left,16,0.664662,0.619110,-0.042778
0,Left,17,0.712075,0.602163,-0.022072
0,Left,18,0.709131,0.554567,-0.055016
0,Left,19,0.691275,0.617190,-0.056978
0,Left,20,0.682626,0.667406,-0.052025
