hand_index,handedness,lm_index,x,y,z
0,Left,0,0.710867,0.806574,-0.000000
0,Left,1,0.681628,0.765188,-0.023214
0,Left,2,0.665044,0.694824,-0.032752
0,Left,3,0.676733,0.634511,-0.041716
0,Left,4,0.699045,0.585301,-0.048512
0,Left,5,0.669181,0.596882,-0.007373
0,Left,6,0.673139,0.516776,-0.020509
0,Left,7,0.675755,0.470361,-0.030081
0,Left,8,0.682174,0.429523,-0.037557
0,Left,9,0.697269,0.599185,-0.007212
0,Left,10,0.686635,0.505045,-0.021899
0,Left,11,0.677260,0.460109,-0.030151
0,Left,12,0.673759,0.424233,-0.034804
0,Left,13,0.724899,0.620928,-0.010915
0,Left,14,0.730235,0.554365,-0.038563
0,Left,15,0.720890,0.614784,-0.041339
0,Left,16,0.715867,0.663896,-0.036686
0,Left,17,0.752745,0.655505,-0.016480
0,Left,18,0.750867,0.620948,-0.043158
0,Left,19,0.737245,0.666571,-0.045925
0,Left,20,0.729840,0.705977,-0.042536
