hand_index,handedness,lm_index,x,y,z
0,Left,0,0.837002,0.847347,-0.000000
0,Left,1,0.803797,0.775387,-0.032339
0,Left,2,0.786276,0.680769,-0.045496
0,Left,3,0.808943,0.596192,-0.057593
0,Left,4,0.840650,0.527270,-0.066749
0,Left,5,0.786845,0.548812,-0.012303
0,Left,6,0.786961,0.438153,-0.029638
0,Left,7,0.792711,0.377320,-0.042708
0,Left,8,0.806329,0.315361,-0.053110
0,Left,9,0.828000,0.548814,-0.010924
0,Left,10,0.816255,0.416229,-0.029710
0,Left,11,0.807162,0.359128,-0.040988
0,Left,12,0.803409,0.309995,-0.048277
0,Left,13,0.866183,0.575314,-0.014430
0,Left,14,0.882200,0.488173,-0.051252
0,Left,15,0.870226,0.570996,-0.054764
0,Left,16,0.858659,0.635528,-0.048216
0,Left,17,0.901111,0.618627,-0.020430
0,Left,18,0.912023,0.561642,-0.053029
0,Left,19,0.895460,0.621293,-0.054439
0,Left,20,0.881492,0.674817,-0.048882
