hand_index,handedness,lm_index,x,y,z
0,Right,0,0.246795,0.441968,-0.000000
0,Right,1,0.261980,0.429465,-0.009781
0,Right,2,0.276842,0.399923,-0.014400
0,Right,3,0.292532,0.382266,-0.018558
0,Right,4,0.307718,0.380284,-0.022142
0,Right,5,0.269759,0.353503,-0.009266
0,Right,6,0.270964,0.306834,-0.017137
0,Right,7,0.270146,0.282399,-0.021627
0,Right,8,0.269147,0.260176,-0.025194
0,Right,9,0.256735,0.356517,-0.008721
0,Right,10,0.250185,0.340774,-0.019588
0,Right,11,0.250485,0.371614,-0.020626
0,Right,12,0.254641,0.382599,-0.019842
0,Right,13,0.244180,0.364420,-0.009564
0,Right,14,0.237680,0.355345,-0.020991
0,Right,15,0.240423,0.383128,-0.017555
0,Right,16,0.245862,0.391038,-0.013199
0,Right,17,0.232814,0.373109,-0.011404
0,Right,18,0.228644,0.364112,-0.019809
0,Right,19,0.231436,0.385184,-0.017676
0,Right,20,0.235787,0.393968,-0.014587
