hand_index,handedness,lm_index,x,y,z
0,Left,0,0.419878,0.931854,-0.000000
0,Left,1,0.366238,0.873510,-0.012741
0,Left,2,0.327891,0.792468,-0.023902
0,Left,3,0.297994,0.740120,-0.036866
0,Left,4,0.267785,0.702715,-0.049131
0,Left,5,0.366786,0.644516,-0.013001
0,Left,6,0.346778,0.550241,-0.033045
0,Left,7,0.334340,0.486750,-0.048400
0,Left,8,0.325749,0.431174,-0.061098
0,Left,9,0.398238,0.634641,-0.019028
0,Left,10,0.335789,0.661364,-0.045085
0,Left,11,0.337928,0.751736,-0.052351
0,Left,12,0.355217,0.792358,-0.053311
0,Left,13,0.426898,0.654320,-0.027264
0,Left,14,0.361751,0.709561,-0.045773
0,Left,15,0.368127,0.789216,-0.037439
0,Left,16,0.385025,0.816745,-0.029663
0,Left,17,0.452567,0.693463,-0.038629
0,Left,18,0.397886,0.730542,-0.051871
0,Left,19,0.398199,0.788026,-0.045813
0,Left,20,0.411970,0.809465,-0.038049
