hand_index,handedness,lm_index,x,y,z
0,Left,0,0.697201,0.469756,-0.000000
0,Left,1,0.677981,0.452304,-0.006609
0,Left,2,0.661512,0.422931,-0.012238
0,Left,3,0.645939,0.401288,-0.018344
0,Left,4,0.632146,0.389843,-0.024586
0,Left,5,0.674883,0.383793,-0.009059
0,Left,6,0.671693,0.343637,-0.018137
0,Left,7,0.669951,0.319211,-0.023213
0,Left,8,0.668495,0.296276,-0.027123
0,Left,9,0.689063,0.382516,-0.010612
0,Left,10,0.683590,0.371548,-0.022621
0,Left,11,0.683766,0.408141,-0.023541
0,Left,12,0.685648,0.422393,-0.021957
0,Left,13,0.702938,0.388502,-0.013224
0,Left,14,0.696807,0.382148,-0.024135
0,Left,15,0.695819,0.414360,-0.019880
0,Left,16,0.697911,0.423072,-0.014985
0,Left,17,0.715349,0.397852,-0.016523
0,Left,18,0.710098,0.387814,-0.022550
0,Left,19,0.706471,0.410381,-0.018586
0,Left,20,0.707821,0.418065,-0.014651
