hand_index,handedness,lm_index,x,y,z
0,Right,0,0.338676,0.518263,0.000000
0,Right,1,0.344979,0.491320,-0.009010
0,Right,2,0.347935,0.465956,-0.014326
0,Right,3,0.355454,0.456148,-0.018746
0,Right,4,0.364349,0.454639,-0.022583
0,Right,5,0.337299,0.427111,-0.010950
0,Right,6,0.330887,0.391636,-0.016711
0,Right,7,0.325390,0.370891,-0.019787
0,Right,8,0.321152,0.352942,-0.022231
0,Right,9,0.325452,0.433934,-0.008830
0,Right,10,0.319683,0.435248,-0.014825
0,Right,11,0.327066,0.456663,-0.014321
0,Right,12,0.333556,0.460766,-0.013117
0,Right,13,0.316260,0.447139,-0.007616
0,Right,14,0.312975,0.453548,-0.013633
0,Right,15,0.320993,0.470192,-0.010899
0,Right,16,0.326378,0.469945,-0.008044
0,Right,17,0.309344,0.460385,-0.007372
0,Right,18,0.307745,0.464148,-0.011534
0,Right,19,0.313892,0.476071,-0.009571
0,Right,20,0.318345,0.477943,-0.007099
