hand_index,handedness,lm_index,x,y,z
0,Left,0,0.426499,0.769613,-0.000000
0,Left,1,0.373175,0.743656,-0.013652
0,Left,2,0.333440,0.681892,-0.024411
0,Left,3,0.301450,0.637645,-0.036817
0,Left,4,0.271905,0.609130,-0.049028
0,Left,5,0.351787,0.531106,-0.013713
0,Left,6,0.325780,0.437544,-0.038387
0,Left,7,0.311399,0.371823,-0.057167
0,Left,8,0.301002,0.310237,-0.071386
0,Left,9,0.380048,0.512996,-0.018593
0,Left,10,0.326704,0.534002,-0.050050
0,Left,11,0.333975,0.625502,-0.057382
0,Left,12,0.349694,0.668822,-0.055936
0,Left,13,0.409805,0.517992,-0.026154
0,Left,14,0.353849,0.561778,-0.051252
0,Left,15,0.366710,0.644831,-0.042720
0,Left,16,0.384604,0.679499,-0.031474
0,Left,17,0.439532,0.541861,-0.036370
0,Left,18,0.390085,0.571360,-0.053696
0,Left,19,0.395126,0.631786,-0.047034
0,Left,20,0.410755,0.657620,-0.036856
