hand_index,handedness,lm_index,x,y,z
0,Right,0,0.192014,0.700996,-0.000000
0,Right,1,0.252114,0.680920,-0.033885
0,Right,2,0.289819,0.586423,-0.054374
0,Right,3,0.313192,0.510232,-0.070889
0,Right,4,0.343136,0.459993,-0.083676
0,Right,5,0.255586,0.487012,-0.058683
0,Right,6,0.243311,0.393293,-0.091274
0,Right,7,0.231841,0.328825,-0.108265
0,Right,8,0.221381,0.265960,-0.119643
0,Right,9,0.212892,0.467942,-0.052795
0,Right,10,0.188857,0.526479,-0.082889
0,Right,11,0.195020,0.604138,-0.079577
0,Right,12,0.209071,0.617253,-0.075195
0,Right,13,0.177095,0.484091,-0.049964
0,Right,14,0.161811,0.553590,-0.074339
0,Right,15,0.178631,0.616964,-0.051620
0,Right,16,0.193415,0.628527,-0.033974
0,Right,17,0.150039,0.513973,-0.051969
0,Right,18,0.139781,0.559344,-0.070756
0,Right,19,0.153660,0.608980,-0.059156
0,Right,20,0.166432,0.619701,-0.046767
