hand_index,handedness,lm_index,x,y,z
0,Right,0,0.371701,0.604795,-0.000000
0,Right,1,0.400625,0.583239,-0.021179
0,Right,2,0.423143,0.511969,-0.030900
0,Right,3,0.417989,0.452329,-0.039858
0,Right,4,0.387324,0.430013,-0.045556
0,Right,5,0.408957,0.393774,-0.012618
0,Right,6,0.403115,0.319415,-0.035277
0,Right,7,0.406672,0.359266,-0.048281
0,Right,8,0.410817,0.399316,-0.053538
0,Right,9,0.377532,0.392661,-0.011661
0,Right,10,0.369657,0.316787,-0.032939
0,Right,11,0.375689,0.378853,-0.037232
0,Right,12,0.383218,0.413740,-0.035235
0,Right,13,0.348989,0.405834,-0.014853
0,Right,14,0.339828,0.332225,-0.035477
0,Right,15,0.348909,0.385506,-0.031932
0,Right,16,0.355986,0.424619,-0.024184
0,Right,17,0.321983,0.431338,-0.020316
0,Right,18,0.314085,0.376177,-0.034723
0,Right,19,0.322066,0.401755,-0.032856
0,Right,20,0.328430,0.429683,-0.027590
