hand_index,handedness,lm_index,x,y,z
0,Left,0,0.748244,0.847393,-0.000000
0,Left,1,0.715607,0.827978,-0.042308
0,Left,2,0.696946,0.793970,-0.071924
0,Left,3,0.710902,0.781165,-0.094111
0,Left,4,0.737498,0.776259,-0.110020
0,Left,5,0.737226,0.632413,-0.061350
0,Left,6,0.739682,0.676022,-0.084624
0,Left,7,0.735299,0.740602,-0.089702
0,Left,8,0.732586,0.751925,-0.092829
0,Left,9,0.778195,0.628453,-0.053424
0,Left,10,0.777462,0.683862,-0.073264
0,Left,11,0.766006,0.754822,-0.072254
0,Left,12,0.764912,0.751917,-0.071980
0,Left,13,0.810638,0.650292,-0.048276
0,Left,14,0.812503,0.690269,-0.071887
0,Left,15,0.799203,0.752674,-0.065099
0,Left,16,0.794951,0.749833,-0.059399
0,Left,17,0.836439,0.687078,-0.046234
0,Left,18,0.840278,0.708738,-0.064282
0,Left,19,0.826819,0.754312,-0.060120
0,Left,20,0.819592,0.756855,-0.055029
