hand_index,handedness,lm_index,x,y,z
0,Left,0,0.740367,0.508615,-0.000000
0,Left,1,0.721341,0.472683,-0.012829
0,Left,2,0.707397,0.430874,-0.022022
0,Left,3,0.710038,0.393007,-0.031457
0,Left,4,0.728439,0.384976,-0.037778
0,Left,5,0.727148,0.385707,-0.003736
0,Left,6,0.725732,0.355701,-0.016907
0,Left,7,0.722616,0.386143,-0.022252
0,Left,8,0.722724,0.394389,-0.024315
0,Left,9,0.743108,0.393463,-0.003430
0,Left,10,0.741275,0.368299,-0.018606
0,Left,11,0.737086,0.410497,-0.021627
0,Left,12,0.737851,0.416334,-0.020675
0,Left,13,0.757977,0.405379,-0.005945
0,Left,14,0.758549,0.373399,-0.020473
0,Left,15,0.752371,0.412495,-0.016688
0,Left,16,0.750387,0.422544,-0.010703
0,Left,17,0.770835,0.420065,-0.009733
0,Left,18,0.772464,0.395597,-0.016899
0,Left,19,0.766712,0.418713,-0.013217
0,Left,20,0.764067,0.429111,-0.008539
