hand_index,handedness,lm_index,x,y,z
0,Left,0,0.534335,0.740649,0.000000
0,Left,1,0.513056,0.624144,0.026026
0,Left,2,0.468287,0.571269,0.035754
0,Left,3,0.422629,0.572685,0.040683
0,Left,4,0.390670,0.601959,0.043279
0,Left,5,0.426165,0.543772,0.011948
0,Left,6,0.348450,0.522320,0.017739
0,Left,7,0.304715,0.517027,0.021196
0,Left,8,0.271625,0.513253,0.023160
0,Left,9,0.408657,0.602507,0.001580
0,Left,10,0.331336,0.578842,0.006210
0,Left,11,0.284383,0.561468,0.005296
0,Left,12,0.252312,0.554630,0.003566
0,Left,13,0.401202,0.672902,-0.003758
0,Left,14,0.365935,0.670592,0.009559
0,Left,15,0.389471,0.671236,0.017371
0,Left,16,0.410075,0.668779,0.021367
0,Left,17,0.401004,0.741790,-0.007232
0,Left,18,0.384286,0.724037,0.008776
0,Left,19,0.403456,0.728511,0.021543
0,Left,20,0.419270,0.727402,0.030264
