hand_index,handedness,lm_index,x,y,z
0,Left,0,0.553296,0.711161,0.000000
0,Left,1,0.534028,0.591968,0.030195
0,Left,2,0.490272,0.537323,0.042315
0,Left,3,0.444417,0.538163,0.049270
0,Left,4,0.411761,0.566665,0.053807
0,Left,5,0.446358,0.509501,0.019051
0,Left,6,0.371746,0.486718,0.027876
0,Left,7,0.328944,0.480698,0.032502
0,Left,8,0.296358,0.475127,0.034932
0,Left,9,0.430035,0.567041,0.008384
0,Left,10,0.354073,0.543024,0.015537
0,Left,11,0.308785,0.525713,0.015589
0,Left,12,0.276169,0.517320,0.014128
0,Left,13,0.422906,0.637018,0.003191
0,Left,14,0.384715,0.631364,0.018522
0,Left,15,0.407974,0.633131,0.027018
0,Left,16,0.428883,0.631804,0.031136
0,Left,17,0.423387,0.706796,0.000359
0,Left,18,0.404172,0.685200,0.018400
0,Left,19,0.423332,0.689224,0.032390
0,Left,20,0.440002,0.687476,0.041712
