hand_index,handedness,lm_index,x,y,z
0,Left,0,0.577041,0.660988,0.000000
0,Left,1,0.564443,0.550982,0.014775
0,Left,2,0.523234,0.482793,0.015913
0,Left,3,0.473634,0.461783,0.012936
0,Left,4,0.439282,0.462863,0.006996
0,Left,5,0.494228,0.438219,-0.002459
0,Left,6,0.420992,0.395724,-0.008591
0,Left,7,0.378814,0.378440,-0.014106
0,Left,8,0.345400,0.363497,-0.017923
0,Left,9,0.474317,0.483943,-0.014529
0,Left,10,0.396041,0.442216,-0.019477
0,Left,11,0.350722,0.413961,-0.025305
0,Left,12,0.317251,0.394162,-0.030396
0,Left,13,0.460032,0.546490,-0.023196
0,Left,14,0.410502,0.545694,-0.024292
0,Left,15,0.431921,0.564632,-0.020196
0,Left,16,0.453814,0.570156,-0.016994
0,Left,17,0.452877,0.613691,-0.030661
0,Left,18,0.426009,0.605976,-0.028558
0,Left,19,0.444767,0.617610,-0.019021
0,Left,20,0.462315,0.617909,-0.011227
