hand_index,handedness,lm_index,x,y,z
0,Right,0,0.393833,0.582740,0.000000
0,Right,1,0.392021,0.529074,-0.008334
0,Right,2,0.366213,0.489898,-0.011786
0,Right,3,0.340267,0.491823,-0.016314
0,Right,4,0.319750,0.515123,-0.020358
0,Right,5,0.328321,0.485279,-0.005735
0,Right,6,0.291105,0.478356,-0.015966
0,Right,7,0.269418,0.479616,-0.024316
0,Right,8,0.249294,0.482980,-0.030674
0,Right,9,0.325141,0.518423,-0.010788
0,Right,10,0.284261,0.513892,-0.024152
0,Right,11,0.258517,0.507503,-0.033756
0,Right,12,0.234323,0.505665,-0.039687
0,Right,13,0.328894,0.552952,-0.017430
0,Right,14,0.311774,0.536053,-0.037750
0,Right,15,0.340010,0.533264,-0.042223
0,Right,16,0.358401,0.532868,-0.040576
0,Right,17,0.337789,0.582286,-0.024633
0,Right,18,0.335161,0.562884,-0.042373
0,Right,19,0.355625,0.549568,-0.045466
0,Right,20,0.369446,0.538730,-0.044916
