hand_index,handedness,lm_index,x,y,z
0,Left,0,0.623001,0.721655,0.000000
0,Left,1,0.606909,0.616167,0.027053
0,Left,2,0.564601,0.562958,0.030991
0,Left,3,0.518252,0.565503,0.029941
0,Left,4,0.485582,0.593772,0.025693
0,Left,5,0.536527,0.528153,-0.000674
0,Left,6,0.461045,0.502288,-0.002447
0,Left,7,0.417247,0.493242,-0.004259
0,Left,8,0.385455,0.484188,-0.006872
0,Left,9,0.525576,0.582195,-0.016468
0,Left,10,0.440398,0.551423,-0.020848
0,Left,11,0.393382,0.530291,-0.025657
0,Left,12,0.360420,0.520497,-0.030853
0,Left,13,0.516945,0.650895,-0.026262
0,Left,14,0.457708,0.642290,-0.021754
0,Left,15,0.479878,0.657104,-0.010037
0,Left,16,0.502853,0.659204,-0.002691
0,Left,17,0.515125,0.718451,-0.033681
0,Left,18,0.475537,0.699365,-0.026325
0,Left,19,0.497028,0.706189,-0.011329
0,Left,20,0.517457,0.703716,-0.000230
