hand_index,handedness,lm_index,x,y,z
0,Left,0,0.698707,0.561527,-0.000000
0,Left,1,0.647773,0.656101,0.002107
0,Left,2,0.609443,0.709193,-0.011079
0,Left,3,0.593915,0.768148,-0.027964
0,Left,4,0.585994,0.831544,-0.046685
0,Left,5,0.557245,0.617895,-0.019743
0,Left,6,0.529958,0.713420,-0.043251
0,Left,7,0.529002,0.782588,-0.062150
0,Left,8,0.530545,0.841535,-0.074999
0,Left,9,0.574515,0.589051,-0.033532
0,Left,10,0.567009,0.718957,-0.050274
0,Left,11,0.597301,0.728230,-0.053369
0,Left,12,0.611151,0.705838,-0.057547
0,Left,13,0.601821,0.577005,-0.047816
0,Left,14,0.598556,0.705239,-0.057795
0,Left,15,0.623139,0.700741,-0.047279
0,Left,16,0.631109,0.671476,-0.042987
0,Left,17,0.632938,0.578902,-0.063085
0,Left,18,0.623024,0.676700,-0.067097
0,Left,19,0.637191,0.682452,-0.055616
0,Left,20,0.643691,0.663970,-0.048809
