hand_index,handedness,lm_index,x,y,z
0,Left,0,0.597754,0.628471,-0.000000
0,Left,1,0.562235,0.705400,0.001348
0,Left,2,0.521255,0.758996,-0.002466
0,Left,3,0.496352,0.810085,-0.011488
0,Left,4,0.478566,0.863538,-0.020068
0,Left,5,0.474214,0.711487,0.014135
0,Left,6,0.432495,0.743326,-0.005439
0,Left,7,0.416809,0.792689,-0.022324
0,Left,8,0.406554,0.835163,-0.032622
0,Left,9,0.474676,0.681884,0.002755
0,Left,10,0.441084,0.733263,-0.017658
0,Left,11,0.472960,0.751407,-0.026055
0,Left,12,0.492915,0.733774,-0.028040
0,Left,13,0.479971,0.648035,-0.011666
0,Left,14,0.445383,0.699208,-0.027737
0,Left,15,0.476923,0.718247,-0.021850
0,Left,16,0.495903,0.698856,-0.014548
0,Left,17,0.491257,0.610883,-0.027287
0,Left,18,0.455040,0.646498,-0.033260
0,Left,19,0.476534,0.676319,-0.022824
0,Left,20,0.497736,0.671809,-0.013773
