hand_index,handedness,lm_index,x,y,z
0,Left,0,0.572321,0.602494,-0.000000
0,Left,1,0.538097,0.702160,-0.001893
0,Left,2,0.492219,0.782607,-0.009777
0,Left,3,0.461020,0.853789,-0.023770
0,Left,4,0.437269,0.921194,-0.036897
0,Left,5,0.430061,0.712567,0.015295
0,Left,6,0.381741,0.768529,-0.007956
0,Left,7,0.360586,0.832388,-0.026813
0,Left,8,0.344824,0.885180,-0.038689
0,Left,9,0.428244,0.675336,0.002545
0,Left,10,0.383982,0.744310,-0.023244
0,Left,11,0.426318,0.765062,-0.031825
0,Left,12,0.450807,0.741578,-0.032086
0,Left,13,0.431162,0.633111,-0.014227
0,Left,14,0.388841,0.699759,-0.035427
0,Left,15,0.430118,0.719635,-0.027992
0,Left,16,0.454560,0.691103,-0.017845
0,Left,17,0.439312,0.587355,-0.032685
0,Left,18,0.395052,0.634217,-0.041633
0,Left,19,0.420854,0.667174,-0.030425
0,Left,20,0.446240,0.654136,-0.019829
