hand_index,handedness,lm_index,x,y,z
0,Left,0,0.685166,0.628483,-0.000000
0,Left,1,0.650440,0.707022,-0.003600
0,Left,2,0.615524,0.755977,-0.013907
0,Left,3,0.598811,0.809123,-0.027241
0,Left,4,0.587070,0.861985,-0.040466
0,Left,5,0.557429,0.690823,-0.006259
0,Left,6,0.529084,0.748921,-0.025859
0,Left,7,0.526166,0.799996,-0.041590
0,Left,8,0.525785,0.842445,-0.051549
0,Left,9,0.560719,0.656776,-0.015562
0,Left,10,0.551686,0.737881,-0.033083
0,Left,11,0.585090,0.752361,-0.038953
0,Left,12,0.602788,0.736596,-0.041842
0,Left,13,0.575271,0.627564,-0.026607
0,Left,14,0.565151,0.704037,-0.038490
0,Left,15,0.595720,0.719287,-0.030749
0,Left,16,0.609736,0.702102,-0.025450
0,Left,17,0.596910,0.606119,-0.039252
0,Left,18,0.586811,0.661842,-0.043297
0,Left,19,0.605492,0.685293,-0.033399
0,Left,20,0.617221,0.678133,-0.026208
