hand_index,handedness,lm_index,x,y,z
0,Left,0,0.459505,0.605342,-0.000000
0,Left,1,0.447317,0.685192,-0.008494
0,Left,2,0.412290,0.755341,-0.014170
0,Left,3,0.380509,0.809125,-0.022980
0,Left,4,0.359997,0.861932,-0.030579
0,Left,5,0.363899,0.705335,0.013740
0,Left,6,0.327389,0.749779,-0.000522
0,Left,7,0.310637,0.798587,-0.012251
0,Left,8,0.296905,0.833954,-0.019417
0,Left,9,0.355124,0.678223,0.009781
0,Left,10,0.315408,0.725468,-0.010903
0,Left,11,0.348788,0.731417,-0.017892
0,Left,12,0.372184,0.709723,-0.015334
0,Left,13,0.348881,0.645351,0.002304
0,Left,14,0.312832,0.693634,-0.015834
0,Left,15,0.347717,0.697889,-0.014129
0,Left,16,0.372416,0.672610,-0.006187
0,Left,17,0.346409,0.605912,-0.006779
0,Left,18,0.311042,0.642718,-0.016384
0,Left,19,0.331269,0.658586,-0.012034
0,Left,20,0.353446,0.644960,-0.005136
