hand_index,handedness,lm_index,x,y,z
0,Left,0,0.561339,0.449948,-0.000000
0,Left,1,0.517772,0.518328,-0.006696
0,Left,2,0.476217,0.560814,-0.020180
0,Left,3,0.447565,0.612284,-0.036064
0,Left,4,0.426226,0.658498,-0.050885
0,Left,5,0.424230,0.466811,-0.012518
0,Left,6,0.382606,0.520577,-0.035529
0,Left,7,0.372511,0.573010,-0.051746
0,Left,8,0.364927,0.614413,-0.062145
0,Left,9,0.429800,0.428255,-0.020642
0,Left,10,0.413552,0.522590,-0.039444
0,Left,11,0.454328,0.540174,-0.043167
0,Left,12,0.472324,0.518077,-0.045056
0,Left,13,0.446447,0.396923,-0.030925
0,Left,14,0.431643,0.489779,-0.043584
0,Left,15,0.467424,0.508065,-0.032525
0,Left,16,0.480735,0.484107,-0.025596
0,Left,17,0.469539,0.377081,-0.043172
0,Left,18,0.448846,0.442878,-0.050245
0,Left,19,0.470457,0.470648,-0.039383
0,Left,20,0.484126,0.461380,-0.030711
