hand_index,handedness,lm_index,x,y,z
0,Left,0,0.513626,0.765841,-0.000001
0,Left,1,0.461636,0.740689,-0.021335
0,Left,2,0.411789,0.669300,-0.033309
0,Left,3,0.388588,0.597855,-0.046611
0,Left,4,0.405500,0.545444,-0.053591
0,Left,5,0.431509,0.559299,-0.009330
0,Left,6,0.407970,0.510149,-0.036807
0,Left,7,0.416427,0.576576,-0.044604
0,Left,8,0.432145,0.599134,-0.044279
0,Left,9,0.462902,0.546325,-0.009315
0,Left,10,0.439675,0.507594,-0.039069
0,Left,11,0.445093,0.590419,-0.040417
0,Left,12,0.457077,0.601889,-0.033629
0,Left,13,0.495597,0.544981,-0.015213
0,Left,14,0.474421,0.523026,-0.047755
0,Left,15,0.474220,0.605887,-0.044284
0,Left,16,0.481579,0.638526,-0.030993
0,Left,17,0.528278,0.546529,-0.022940
0,Left,18,0.515115,0.454475,-0.043201
0,Left,19,0.503968,0.395892,-0.046306
0,Left,20,0.495174,0.338197,-0.042527
