hand_index,handedness,lm_index,x,y,z
0,Left,0,0.704517,0.439407,-0.000000
0,Left,1,0.685749,0.417383,-0.010050
0,Left,2,0.671817,0.382039,-0.015103
0,Left,3,0.670416,0.348078,-0.021107
0,Left,4,0.682825,0.333073,-0.025530
0,Left,5,0.678986,0.347888,0.002954
0,Left,6,0.671491,0.320423,-0.006658
0,Left,7,0.674122,0.334459,-0.011984
0,Left,8,0.677462,0.350116,-0.012608
0,Left,9,0.691801,0.345926,0.003819
0,Left,10,0.686988,0.318909,-0.009055
0,Left,11,0.687777,0.345076,-0.015517
0,Left,12,0.687779,0.365626,-0.015575
0,Left,13,0.704646,0.345008,0.002257
0,Left,14,0.702639,0.325924,-0.010681
0,Left,15,0.700037,0.354918,-0.014440
0,Left,16,0.697026,0.378572,-0.011503
0,Left,17,0.716910,0.346421,-0.000064
0,Left,18,0.719907,0.314092,-0.004305
0,Left,19,0.722087,0.294082,-0.004978
0,Left,20,0.722131,0.275510,-0.003290
