hand_index,handedness,lm_index,x,y,z
0,Right,0,0.397843,0.467505,-0.000000
0,Right,1,0.419915,0.432617,-0.004485
0,Right,2,0.431320,0.391399,-0.006880
0,Right,3,0.430251,0.352675,-0.010606
0,Right,4,0.414855,0.338012,-0.012896
0,Right,5,0.417469,0.355153,0.002822
0,Right,6,0.423159,0.319900,-0.005260
0,Right,7,0.423843,0.346845,-0.009449
0,Right,8,0.423866,0.360840,-0.010753
0,Right,9,0.403248,0.358711,0.000113
0,Right,10,0.406666,0.331432,-0.009685
0,Right,11,0.410863,0.362173,-0.014044
0,Right,12,0.414297,0.372135,-0.015250
0,Right,13,0.388411,0.365331,-0.004365
0,Right,14,0.391346,0.341183,-0.015642
0,Right,15,0.399090,0.373482,-0.017782
0,Right,16,0.403527,0.391727,-0.016600
0,Right,17,0.373645,0.372921,-0.009076
0,Right,18,0.366243,0.342031,-0.013318
0,Right,19,0.365420,0.322005,-0.013866
0,Right,20,0.364866,0.298970,-0.013950
