hand_index,handedness,lm_index,x,y,z
0,Left,0,0.431705,0.771240,-0.000000
0,Left,1,0.381974,0.738443,-0.016154
0,Left,2,0.338548,0.672801,-0.027782
0,Left,3,0.316950,0.618034,-0.040993
0,Left,4,0.328909,0.574860,-0.048567
0,Left,5,0.376991,0.568328,-0.013926
0,Left,6,0.336529,0.532908,-0.036412
0,Left,7,0.340515,0.596981,-0.041661
0,Left,8,0.357035,0.621366,-0.040901
0,Left,9,0.402835,0.564697,-0.016979
0,Left,10,0.359602,0.550217,-0.041179
0,Left,11,0.367032,0.627514,-0.041669
0,Left,12,0.383317,0.636329,-0.037063
0,Left,13,0.428495,0.569084,-0.023943
0,Left,14,0.384295,0.558871,-0.049269
0,Left,15,0.391069,0.634971,-0.044306
0,Left,16,0.408020,0.660142,-0.033546
0,Left,17,0.454034,0.578735,-0.032577
0,Left,18,0.434388,0.493769,-0.049529
0,Left,19,0.421196,0.445369,-0.049071
0,Left,20,0.409838,0.395661,-0.043761
