hand_index,handedness,lm_index,x,y,z
0,Right,0,0.478299,0.396874,0.000000
0,Right,1,0.504351,0.400943,-0.010747
0,Right,2,0.524697,0.368412,-0.017814
0,Right,3,0.529040,0.338235,-0.024742
0,Right,4,0.532357,0.318980,-0.030678
0,Right,5,0.521374,0.301866,-0.013669
0,Right,6,0.527753,0.250795,-0.025301
0,Right,7,0.532231,0.220630,-0.033340
0,Right,8,0.535594,0.194415,-0.039711
0,Right,9,0.504908,0.296123,-0.016639
0,Right,10,0.514326,0.282763,-0.032872
0,Right,11,0.510884,0.309243,-0.038852
0,Right,12,0.507288,0.317601,-0.040805
0,Right,13,0.488995,0.306091,-0.020729
0,Right,14,0.503012,0.318453,-0.037528
0,Right,15,0.500267,0.351005,-0.035780
0,Right,16,0.495381,0.353360,-0.031860
0,Right,17,0.474074,0.321403,-0.025725
0,Right,18,0.486845,0.340566,-0.038207
0,Right,19,0.487126,0.364430,-0.035884
0,Right,20,0.484346,0.363882,-0.032319
