hand_index,handedness,lm_index,x,y,z
0,Left,0,0.730592,0.455110,-0.000000
0,Left,1,0.710124,0.438293,-0.019098
0,Left,2,0.698517,0.411261,-0.030100
0,Left,3,0.709832,0.387385,-0.039178
0,Left,4,0.725891,0.377401,-0.045755
0,Left,5,0.701673,0.343190,-0.017456
0,Left,6,0.700043,0.283718,-0.035387
0,Left,7,0.699750,0.251204,-0.046692
0,Left,8,0.700513,0.219356,-0.054077
0,Left,9,0.720250,0.350384,-0.014557
0,Left,10,0.719473,0.328205,-0.035297
0,Left,11,0.718740,0.372347,-0.039530
0,Left,12,0.719507,0.386808,-0.038486
0,Left,13,0.736994,0.359913,-0.014554
0,Left,14,0.736938,0.338030,-0.033372
0,Left,15,0.732498,0.376331,-0.028516
0,Left,16,0.730803,0.388281,-0.020766
0,Left,17,0.751077,0.369142,-0.016513
0,Left,18,0.750643,0.356544,-0.028866
0,Left,19,0.746080,0.380537,-0.025994
0,Left,20,0.743272,0.389598,-0.020669
