hand_index,handedness,lm_index,x,y,z
0,Left,0,0.575817,0.763227,-0.000000
0,Left,1,0.533978,0.724229,-0.013092
0,Left,2,0.501439,0.649062,-0.021189
0,Left,3,0.491979,0.586432,-0.031377
0,Left,4,0.506405,0.553222,-0.040411
0,Left,5,0.529212,0.550518,-0.005018
0,Left,6,0.522790,0.450785,-0.024558
0,Left,7,0.516475,0.397290,-0.035741
0,Left,8,0.512792,0.352880,-0.042898
0,Left,9,0.555666,0.555947,-0.008711
0,Left,10,0.535924,0.503547,-0.041409
0,Left,11,0.529490,0.577938,-0.049698
0,Left,12,0.531485,0.632259,-0.046312
0,Left,13,0.583564,0.567929,-0.015378
0,Left,14,0.560683,0.539770,-0.045231
0,Left,15,0.554100,0.614221,-0.041024
0,Left,16,0.557669,0.658842,-0.029052
0,Left,17,0.611587,0.587308,-0.023444
0,Left,18,0.590325,0.553419,-0.041003
0,Left,19,0.579879,0.603649,-0.036391
0,Left,20,0.582780,0.635959,-0.027679
