hand_index,handedness,lm_index,x,y,z
0,Left,0,0.485967,0.741767,-0.000000
0,Left,1,0.446551,0.709473,-0.008361
0,Left,2,0.416094,0.641156,-0.013418
0,Left,3,0.405174,0.585105,-0.021395
0,Left,4,0.411116,0.555290,-0.027877
0,Left,5,0.444111,0.543142,-0.000483
0,Left,6,0.439422,0.452328,-0.019420
0,Left,7,0.430438,0.405907,-0.030414
0,Left,8,0.421945,0.366850,-0.036793
0,Left,9,0.464147,0.547595,-0.005098
0,Left,10,0.435452,0.504796,-0.035747
0,Left,11,0.431342,0.573103,-0.043542
0,Left,12,0.436176,0.618622,-0.040503
0,Left,13,0.487018,0.552920,-0.012455
0,Left,14,0.455809,0.528944,-0.039087
0,Left,15,0.455604,0.598294,-0.035578
0,Left,16,0.464307,0.638580,-0.024895
0,Left,17,0.511634,0.563429,-0.021082
0,Left,18,0.484372,0.533991,-0.035667
0,Left,19,0.480645,0.577193,-0.032008
0,Left,20,0.489499,0.604205,-0.024418
