hand_index,handedness,lm_index,x,y,z
0,Left,0,0.454425,0.389065,-0.000000
0,Left,1,0.431945,0.383688,-0.004083
0,Left,2,0.413877,0.360058,-0.010226
0,Left,3,0.403085,0.339733,-0.017478
0,Left,4,0.406093,0.333853,-0.025076
0,Left,5,0.434083,0.286111,-0.006237
0,Left,6,0.419579,0.253530,-0.016606
0,Left,7,0.408761,0.228703,-0.023946
0,Left,8,0.400300,0.209148,-0.030154
0,Left,9,0.447271,0.281376,-0.010736
0,Left,10,0.416651,0.297909,-0.023164
0,Left,11,0.418434,0.334210,-0.022596
0,Left,12,0.427374,0.339397,-0.020157
0,Left,13,0.457040,0.292317,-0.016612
0,Left,14,0.425843,0.309343,-0.028048
0,Left,15,0.426722,0.340764,-0.020841
0,Left,16,0.435603,0.342933,-0.014197
0,Left,17,0.463085,0.313104,-0.023442
0,Left,18,0.438323,0.334639,-0.033139
0,Left,19,0.438857,0.355178,-0.030250
0,Left,20,0.447679,0.353880,-0.026342
1,Right,0,0.428325,0.928289,-0.000000
1,Right,1,0.449773,0.942507,-0.006221
1,Right,2,0.465619,0.970757,-0.011546
1,Right,3,0.471117,1.000762,-0.015308
1,Right,4,0.470633,1.023157,-0.018239
1,Right,5,0.449959,0.974285,-0.021878
1,Right,6,0.451306,1.028729,-0.026154
1,Right,7,0.455119,1.020675,-0.025183
1,Right,8,0.455306,1.005118,-0.023924
1,Right,9,0.433246,0.978599,-0.020263
1,Right,10,0.437604,1.031441,-0.022996
1,Right,11,0.440488,1.022996,-0.020843
1,Right,12,0.439683,1.007237,-0.020115
1,Right,13,0.419568,0.982604,-0.017988
1,Right,14,0.424708,1.031383,-0.019625
1,Right,15,0.427456,1.022768,-0.016830
1,Right,16,0.427435,1.007561,-0.015882
1,Right,17,0.409310,0.987077,-0.015841
1,Right,18,0.413828,1.026897,-0.018457
1,Right,19,0.415902,1.020998,-0.017207
1,Right,20,0.416003,1.007721,-0.016390
