hand_index,handedness,lm_index,x,y,z
0,Right,0,0.562615,0.434335,0.000000
0,Right,1,0.591786,0.459605,-0.005180
0,Right,2,0.623088,0.450289,-0.008863
0,Right,3,0.639676,0.430050,-0.012809
0,Right,4,0.639153,0.401400,-0.016367
0,Right,5,0.627997,0.371296,-0.013282
0,Right,6,0.643492,0.326846,-0.024139
0,Right,7,0.655304,0.300761,-0.033067
0,Right,8,0.664788,0.273839,-0.040447
0,Right,9,0.614529,0.355301,-0.018070
0,Right,10,0.630414,0.372182,-0.031418
0,Right,11,0.620811,0.410419,-0.035667
0,Right,12,0.612203,0.420733,-0.037537
0,Right,13,0.597331,0.356433,-0.023165
0,Right,14,0.614576,0.389688,-0.036043
0,Right,15,0.605016,0.420832,-0.032768
0,Right,16,0.598672,0.417642,-0.029198
0,Right,17,0.580988,0.368119,-0.028885
0,Right,18,0.595116,0.406219,-0.037886
0,Right,19,0.589847,0.425579,-0.034145
0,Right,20,0.584550,0.416983,-0.030683
