hand_index,handedness,lm_index,x,y,z
0,Left,0,0.575760,0.819741,-0.000000
0,Left,1,0.529490,0.773823,-0.016834
0,Left,2,0.491919,0.684442,-0.028029
0,Left,3,0.481880,0.614168,-0.041707
0,Left,4,0.503438,0.581977,-0.054231
0,Left,5,0.523002,0.568830,-0.008527
0,Left,6,0.514984,0.454523,-0.031173
0,Left,7,0.508978,0.393411,-0.043874
0,Left,8,0.507008,0.343645,-0.051866
0,Left,9,0.556333,0.576442,-0.012015
0,Left,10,0.534640,0.529566,-0.049598
0,Left,11,0.527707,0.619342,-0.059276
0,Left,12,0.527969,0.682060,-0.056002
0,Left,13,0.590068,0.591210,-0.018937
0,Left,14,0.563730,0.566001,-0.053089
0,Left,15,0.555443,0.653074,-0.048490
0,Left,16,0.556643,0.706833,-0.035103
0,Left,17,0.622202,0.612772,-0.027620
0,Left,18,0.597733,0.576931,-0.046987
0,Left,19,0.585957,0.632934,-0.041539
0,Left,20,0.586878,0.669629,-0.031689
