hand_index,handedness,lm_index,x,y,z
0,Right,0,0.359721,0.630726,0.000000
0,Right,1,0.385894,0.640686,-0.011595
0,Right,2,0.409424,0.617332,-0.018859
0,Right,3,0.417385,0.591198,-0.025798
0,Right,4,0.410677,0.568762,-0.032296
0,Right,5,0.406917,0.543204,-0.016976
0,Right,6,0.420851,0.497386,-0.027734
0,Right,7,0.430198,0.473055,-0.035469
0,Right,8,0.436659,0.450111,-0.041691
0,Right,9,0.389722,0.535857,-0.018662
0,Right,10,0.395070,0.527862,-0.034858
0,Right,11,0.392744,0.558480,-0.040764
0,Right,12,0.390026,0.573738,-0.042625
0,Right,13,0.373805,0.539784,-0.021151
0,Right,14,0.378042,0.547013,-0.034906
0,Right,15,0.378502,0.575256,-0.033599
0,Right,16,0.378893,0.584508,-0.030651
0,Right,17,0.360827,0.550906,-0.024904
0,Right,18,0.366005,0.562893,-0.033379
0,Right,19,0.366662,0.582739,-0.031149
0,Right,20,0.366705,0.588295,-0.028344
