hand_index,handedness,lm_index,x,y,z
0,Right,0,0.245017,0.606308,0.000000
0,Right,1,0.245278,0.532063,-0.037039
0,Right,2,0.222147,0.459477,-0.059302
0,Right,3,0.181377,0.416989,-0.079014
0,Right,4,0.147730,0.450593,-0.093608
0,Right,5,0.182021,0.391720,-0.014418
0,Right,6,0.160668,0.357104,-0.039543
0,Right,7,0.177928,0.388865,-0.050496
0,Right,8,0.193991,0.410595,-0.052629
0,Right,9,0.158195,0.443069,-0.009623
0,Right,10,0.134267,0.415580,-0.036464
0,Right,11,0.164546,0.456655,-0.042221
0,Right,12,0.176382,0.450334,-0.038296
0,Right,13,0.143110,0.499494,-0.011912
0,Right,14,0.120791,0.484096,-0.042061
0,Right,15,0.162230,0.515392,-0.045201
0,Right,16,0.187879,0.527851,-0.038436
0,Right,17,0.134742,0.559041,-0.017214
0,Right,18,0.099153,0.552812,-0.032406
0,Right,19,0.078439,0.542367,-0.035563
0,Right,20,0.055617,0.527094,-0.034604
