hand_index,handedness,lm_index,x,y,z
0,Left,0,0.682046,0.782427,-0.000001
0,Left,1,0.638598,0.673040,0.017719
0,Left,2,0.583456,0.578047,0.011777
0,Left,3,0.526672,0.540094,0.000549
0,Left,4,0.486065,0.557333,-0.011753
0,Left,5,0.590399,0.437843,-0.014476
0,Left,6,0.486842,0.449014,-0.022065
0,Left,7,0.491779,0.520020,-0.022045
0,Left,8,0.517381,0.540013,-0.024283
0,Left,9,0.600428,0.483604,-0.034595
0,Left,10,0.483647,0.534066,-0.037642
0,Left,11,0.501153,0.597225,-0.029681
0,Left,12,0.522827,0.610557,-0.029006
0,Left,13,0.596014,0.559874,-0.053055
0,Left,14,0.490672,0.599886,-0.057682
0,Left,15,0.512555,0.648494,-0.051862
0,Left,16,0.539632,0.664797,-0.052812
0,Left,17,0.586173,0.648742,-0.070032
0,Left,18,0.499297,0.646735,-0.084686
0,Left,19,0.462828,0.641533,-0.090349
0,Left,20,0.434021,0.627802,-0.095358
