hand_index,handedness,lm_index,x,y,z
0,Left,0,0.817510,0.872836,-0.000001
0,Left,1,0.820698,0.665712,0.025912
0,Left,2,0.770735,0.498982,0.015140
0,Left,3,0.700338,0.420174,0.001133
0,Left,4,0.637164,0.430383,-0.015075
0,Left,5,0.803304,0.390281,-0.057423
0,Left,6,0.655622,0.333846,-0.063611
0,Left,7,0.650220,0.436064,-0.052049
0,Left,8,0.681707,0.476977,-0.048008
0,Left,9,0.787016,0.499736,-0.085328
0,Left,10,0.624883,0.458041,-0.089217
0,Left,11,0.638672,0.554899,-0.070716
0,Left,12,0.670877,0.587808,-0.068447
0,Left,13,0.750586,0.609475,-0.107102
0,Left,14,0.607026,0.566549,-0.114156
0,Left,15,0.627758,0.640551,-0.102907
0,Left,16,0.665154,0.674352,-0.105604
0,Left,17,0.708949,0.712069,-0.124935
0,Left,18,0.593878,0.614646,-0.145058
0,Left,19,0.541778,0.576273,-0.148856
0,Left,20,0.503737,0.528504,-0.156100
