hand_index,handedness,lm_index,x,y,z
0,Right,0,0.452824,0.893717,-0.000000
0,Right,1,0.502403,0.811863,-0.075871
0,Right,2,0.528484,0.727786,-0.130600
0,Right,3,0.490025,0.722334,-0.172146
0,Right,4,0.438585,0.779920,-0.207204
0,Right,5,0.427238,0.529554,-0.140578
0,Right,6,0.430953,0.576239,-0.195736
0,Right,7,0.463434,0.669670,-0.210277
0,Right,8,0.461588,0.690665,-0.217286
0,Right,9,0.363276,0.605193,-0.133426
0,Right,10,0.375516,0.647375,-0.189179
0,Right,11,0.435248,0.744886,-0.187278
0,Right,12,0.447323,0.730285,-0.184393
0,Right,13,0.321790,0.710262,-0.131998
0,Right,14,0.329831,0.749146,-0.196017
0,Right,15,0.401687,0.829440,-0.188444
0,Right,16,0.429787,0.831047,-0.178219
0,Right,17,0.296804,0.815073,-0.135220
0,Right,18,0.258568,0.820885,-0.185984
0,Right,19,0.235995,0.831177,-0.194158
0,Right,20,0.196125,0.800278,-0.198160
